id,level,name,type,parent_id
nom_743,3,DIRE - Directory,Mandatory,ASTA - Stationery
nom_744,3,"DISO - Dissector, Olivercrona",Mandatory,ESUR - Surgical Instruments
nom_745,3,DIST - Distiller,Mandatory,ELAE - Laboratory Equipment
nom_746,3,"DIUH - Dilator, Uterine, Hegar",Mandatory,ESUR - Surgical Instruments
nom_747,3,DIVI - Divider,Mandatory,ASTA - Stationery
nom_748,3,DIVR - Diving rod,Mandatory,CWAT - Water And Sanitation
nom_749,3,DMAT - Door mat,Mandatory,PHYG - Hygiene
nom_750,3,DMSO - Dimethyl sulfoxide,Mandatory,SLAS - Laboratory Reagents
nom_751,3,DOLL - Doll,Mandatory,EPSY - Equipment for psychological support
nom_752,3,DOOF - Door frame,Mandatory,CBUI - Building
nom_753,3,DOOR - Door,Mandatory,CBUI - Building
nom_754,3,DOPA - Dopamine,Mandatory,DINJ - Injectable Drugs
nom_755,3,DOSP - Dosing pump,Mandatory,CWAT - Water And Sanitation
nom_756,3,DOXY - Doxycycline,Mandatory,DORA - Oral Drugs
nom_757,3,DRAD - Drain Of Delbet,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_758,3,DRAK - Drain plug spanner,Mandatory,PTOO - Tools
nom_759,3,DRAP - Drain Of Penrose,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_760,3,DRAS - Champ chirurgical,Mandatory,ELIN - Linen And Protective Clothing
nom_761,3,DRAT - Thoracic Drainage,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_762,3,DRAW - DRAWSHEET,Mandatory,ELIN - Linen And Protective Clothing
nom_763,3,DRIB - Drill bit,Mandatory,PTOO - Tools
nom_764,3,"DRIH - Drill, Hudson",Mandatory,ESUR - Surgical Instruments
nom_765,3,DRIL - Drill,Mandatory,ESUR - Surgical Instruments
nom_766,3,DRIL - Drill,Mandatory,PTOO - Tools
nom_767,3,DRIV - CORDLESS DRIVER,Mandatory,STRY - Stryker
nom_768,3,DRSS - Surgical drape single use,Mandatory,ELIN - Linen And Protective Clothing
nom_769,3,DRTT - Drain + Thoracic Trocard,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_770,3,"DRTV - Drain + Thoracic Trocard, Valve",Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_771,3,"DRUB - Drugs for AIDS and STD, Book",Mandatory,L007 - Std - Aids
nom_772,3,"DRUB - Drugs, Book",Mandatory,L014 - Pharmacology
nom_773,3,"DRUB - Drugs, Book",Mandatory,L026 - Drugs Management
nom_774,3,"DRUD - Drugs, DVD",Mandatory,L014 - Pharmacology
nom_775,3,"DRUG - Drugs, Guide",Mandatory,L007 - Std - Aids
nom_776,3,"DRUG - Drugs, Guide",Mandatory,L014 - Pharmacology
nom_777,3,"DRUG - Drugs, Guide",Mandatory,L026 - Drugs Management
nom_778,3,DRYE - Tumble-dryer,Mandatory,PHYG - Hygiene
nom_779,3,DRYM - Dehydrated meal,Mandatory,AFOO - Food For Msf Staff
nom_780,3,DUCK - Duck,Mandatory,AFOO - Food For Msf Staff
nom_781,3,DUPL - Duplicator,Mandatory,AOFF - Office Equipment
nom_782,3,DUST - Duster,Mandatory,CWAT - Water And Sanitation
nom_783,3,"DVDR - DVD, recordable",Mandatory,ADAP - Data Processing
nom_784,3,DYNA - Dynabeads agitator,Mandatory,ELAE - Laboratory Equipment
nom_785,3,DYNB - Dynabeads,Mandatory,SLAS - Laboratory Reagents
nom_786,3,DYNM - Dynabeads magnet,Mandatory,ELAE - Laboratory Equipment
nom_787,3,ECGR - E.C.G.,Mandatory,EHOE - Hospital Equipment
nom_788,3,ECOG - Ecology Guide,Mandatory,L040 - Logistics
nom_789,3,EFAV - Efavirenz,Mandatory,DORA - Oral Drugs
nom_790,3,EFLO - Eflornithine,Mandatory,DINJ - Injectable Drugs
nom_791,3,EFPU - Enteral feeding pump,Mandatory,EHOE - Hospital Equipment
nom_792,3,ELEV - Elevator,Mandatory,ESUD - Dental Surgical Instruments
nom_793,3,ELSU - Electro Surgical Unit,Mandatory,EHOE - Hospital Equipment
nom_794,3,"EMEB - Emergency, Book",Mandatory,L020 - Emergencies - Disasters - Conflicts
nom_795,3,EMED - Emergencies CDRom,Mandatory,L020 - Emergencies - Disasters - Conflicts
nom_796,3,"EMEG - Emergency, Guide",Mandatory,L020 - Emergencies - Disasters - Conflicts
nom_797,3,"EMER - KIT, EMERGENCY LIBRARY",Mandatory,"KLIB - KIT, LIBRARY"
nom_798,3,ENAL - Enalapril,Mandatory,DORA - Oral Drugs
nom_799,3,ENEB - Energy book,Mandatory,L048 - Energy
nom_800,3,ENEG - Energy guide,Mandatory,L048 - Energy
nom_801,3,"ENGB - Engineering, Book",Mandatory,L018 - Water & Sanitation
nom_802,3,"ENGB - Engineering, Book",Mandatory,L040 - Logistics
nom_803,3,ENGD - Diesel engine,Mandatory,TBOA - Boats
nom_804,3,ENGI - Outboard engine,Mandatory,TBOA - Boats
nom_805,3,ENVE - Envelope,Mandatory,ASTA - Stationery
nom_806,3,EPHE - Ephedrine,Mandatory,DINJ - Injectable Drugs
nom_807,3,"EPIB - EPI, Book",Mandatory,L044 - Data Processing
nom_808,3,"EPIB - Epidemiology, Book",Mandatory,L024 - Epidemiology - Statistics
nom_809,3,"EPID - EPI, CD Rom",Mandatory,L044 - Data Processing
nom_810,3,EPIN - Epinephrine,Mandatory,DINJ - Injectable Drugs
nom_811,3,ERAS - Eraser / correction fluid,Mandatory,ASTA - Stationery
nom_812,3,ERYT - Erythromycin,Mandatory,DINJ - Injectable Drugs
nom_813,3,ERYT - Erythromycine,Mandatory,DORA - Oral Drugs
nom_814,3,ETHA - Ethambutol,Mandatory,DORA - Oral Drugs
nom_815,3,ETHA - Ethylic Alcool,Mandatory,SLAS - Laboratory Reagents
nom_816,3,ETHB - ETHAMBUTOL,Mandatory,SLAS - Laboratory Reagents
nom_817,3,ETHL - Ethinylestradiol / Levonorgestrel,Mandatory,DORA - Oral Drugs
nom_818,3,ETHN - Ethionamide,Mandatory,DORA - Oral Drugs
nom_819,3,ETON - Etonogestrel,Mandatory,DINJ - Injectable Drugs
nom_820,3,ETRA - Etravirine,Mandatory,DORA - Oral Drugs
nom_821,3,EUKI - Eukitt,Mandatory,SLAS - Laboratory Reagents
nom_822,3,"EVAB - Evaluation, Book",Mandatory,L019 - Refugees - Displaced
nom_823,3,"EVAG - Evaluation, Guide",Mandatory,L019 - Refugees - Displaced
nom_824,3,"EXCB - EXCEL, Book",Mandatory,L044 - Data Processing
nom_825,3,EXCG - Excel Guide,Mandatory,L044 - Data Processing
nom_826,3,"EXMU - Extractor, mucus",Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_827,3,EXTP - Extractor,Mandatory,PTOO - Tools
nom_828,3,EXTS - Extension tubing + Stopcock,Mandatory,SINS - Injection Supplies
nom_829,3,EYEC - Cable eye,Mandatory,PHDW - Hardware
nom_830,3,EYEL - Eyelets,Mandatory,CSHE - Shelters
nom_831,3,EYEW - EYE WASH BOTTLE,Mandatory,EMEQ - Medical Equipment
nom_832,3,FACE - Face shield,Mandatory,PSAF - Safety And Protective Equipment
nom_833,3,FACS - FACScount,Mandatory,ELAE - Laboratory Equipment
nom_834,3,FACS - FACScount,Mandatory,SLAS - Laboratory Reagents
nom_835,3,FAIB - First aid book,Mandatory,L002 - Internal Medicine
nom_836,3,FAIB - First aid book,Mandatory,L020 - Emergencies - Disasters - Conflicts
nom_837,3,FALA - Fall arrester,Mandatory,PSAF - Safety And Protective Equipment
nom_838,3,FANC - Ceiling fan,Mandatory,PELE - Electricity
nom_839,3,FANS - Standing fan,Mandatory,PELE - Electricity
nom_840,3,FAPB - Family planning book,Mandatory,L009 - Gynaecology - Obstetrics
nom_841,3,FAPL - Family planning,Mandatory,ETMA - Training Mannequins
nom_842,3,"FDEN - Freight, delivery note",Mandatory,ALST - Logistic Stationery
nom_843,3,FENT - Fentanyl,Mandatory,DINJ - Injectable Drugs
nom_844,3,FERF - Ferrous Sulfate / Folic Acid,Mandatory,DORA - Oral Drugs
nom_845,3,FERS - Ferrous Sulfate,Mandatory,DORA - Oral Drugs
nom_846,3,"FFGC - Freight, free gift certificate",Mandatory,ALST - Logistic Stationery
nom_847,3,"FHCC - Forceps, haemostatic, Coller-Crile",Mandatory,ESUR - Surgical Instruments
nom_848,3,FHDD - Foetal Heart Detector,Mandatory,EHOE - Hospital Equipment
nom_849,3,"FHHA - Forceps, haemostatic, Halsted",Mandatory,ESUR - Surgical Instruments
nom_850,3,"FHRO - Forceps, haemostatic, R-Ochsner",Mandatory,ESUR - Surgical Instruments
nom_851,3,"FHRP - Forceps, haemostatic, R-Pean",Mandatory,ESUR - Surgical Instruments
nom_852,3,FIES - Field stain,Mandatory,SLAS - Laboratory Reagents
nom_853,3,FILA - Air filter,Mandatory,PX-- - Spare parts
nom_854,3,"FILB - Filarial infections, Book",Mandatory,L013 - Laboratory
nom_855,3,"FILB - Filariosis, Book",Mandatory,L006 - Parasitic Infectious Diseases
nom_856,3,"FILB - File, bone",Mandatory,ESUR - Surgical Instruments
nom_857,3,FILE - File,Mandatory,PTOO - Tools
nom_858,3,FILE - File,Mandatory,SMSU - Small Medical Supplies
nom_859,3,FILF - Fuel filter,Mandatory,PX-- - Spare parts
nom_860,3,FILM - Film,Mandatory,ELAE - Laboratory Equipment
nom_861,3,FILM - Film,Mandatory,PPAC - Packing And Handling
nom_862,3,"FILM - FILM, x-ray",Mandatory,SDIM - Diagnostic imaging supplies
nom_863,3,FILS - Filter for syringe,Mandatory,ELAE - Laboratory Equipment
nom_864,3,FILS - Filter straw,Mandatory,SINS - Injection Supplies
nom_865,3,FILT - Filter for HONDA engine,Mandatory,PXHO - Spare Parts Honda
nom_866,3,FILT - Filter for LISTER engine,Mandatory,PXLI - Spare Parts Lister
nom_867,3,FILT - Filter for LOMBARDINI engine,Mandatory,PXLO - Spare Parts Lombardini
nom_868,3,FILT - Filter for PEUGEOT,Mandatory,TXPE - Spare Parts Peugeot
nom_869,3,FILT - Filter for ROBIN engine,Mandatory,PXRO - Spare Parts Robin
nom_870,3,FILT - Filter for TOYOTA,Mandatory,TXTO - Spare Parts Toyota
nom_871,3,FILT - Filter for YANMAR engine,Mandatory,PXYN - Spare Parts Yanmar
nom_872,3,FILT - Spare parts for filter HAYWARD,Mandatory,CXHA - Spare Parts Hayward
nom_873,3,FILT - Water filter,Mandatory,CWAT - Water And Sanitation
nom_874,3,"FINB - Finances, Book",Mandatory,L025 - Health Services Management
nom_875,3,"FIND - CD Rom, Financial management",Mandatory,L050 - Administration - Finances
nom_876,3,"FING - Finances, Guide",Mandatory,L050 - Administration - Finances
nom_877,3,FIRB - Fire blanket,Mandatory,PSAF - Safety And Protective Equipment
nom_878,3,FIRE - Fire extinguisher,Mandatory,PSAF - Safety And Protective Equipment
nom_879,3,FIRO - Firewall / router,Mandatory,ADAP - Data Processing
nom_880,3,FISH - Fish,Mandatory,AFOO - Food For Msf Staff
nom_881,3,FIXA - Antenna fixing device,Mandatory,TVEM - Vehicles Modifications
nom_882,3,FIXA - Fixer x-ray,Mandatory,SDIM - Diagnostic imaging supplies
nom_883,3,FIXS - Fixing device,Mandatory,TVEM - Vehicles Modifications
nom_884,3,FIXT - Tuner fixing device,Mandatory,TVEM - Vehicles Modifications
nom_885,3,FLAG - Flag,Mandatory,PIDE - Identification
nom_886,3,FLBU - Flask bulb,Mandatory,ELAE - Laboratory Equipment
nom_887,3,"FLEN - Flask erlenmeyer, narrow",Mandatory,ELAE - Laboratory Equipment
nom_888,3,"FLES - Flask erlenmeyer, screw",Mandatory,ELAE - Laboratory Equipment
nom_889,3,FLIP - Flip chart,Mandatory,ASTA - Stationery
nom_890,3,FLOA - Float,Mandatory,CWAT - Water And Sanitation
nom_891,3,FLOP - Floor paint,Mandatory,PPAI - Paint
nom_892,3,"FLTB - Fluorescent tube, big",Mandatory,PLIG - Lighting
nom_893,3,"FLTM - Fluorescent tube, mini",Mandatory,PLIG - Lighting
nom_894,3,FLUC - Fluconazole,Mandatory,DINJ - Injectable Drugs
nom_895,3,FLUC - Fluconazole,Mandatory,DORA - Oral Drugs
nom_896,3,FLUI - Fluid,Mandatory,TVEC - Vehicles Consumables
nom_897,3,FLUO - Fluorescein,Mandatory,DEXO - Ophtalmic Drugs For External Use
nom_898,3,FLUO - Fluoreslens,Mandatory,ELAE - Laboratory Equipment
nom_899,3,FLUX - Fluoxetine,Mandatory,DORA - Oral Drugs
nom_900,3,FLUY - Flucytosine,Mandatory,DORA - Oral Drugs
nom_901,3,FLYC - Fly catcher,Mandatory,CWAT - Water And Sanitation
nom_902,3,"FMUB - Female genital mutilation, Book",Mandatory,L009 - Gynaecology - Obstetrics
nom_903,3,FMUG - Female mutilation guide,Mandatory,L009 - Gynaecology - Obstetrics
nom_904,3,"FOAB - Forceps, haemostatic, Bengolea",Mandatory,ESUR - Surgical Instruments
nom_905,3,"FOAC - Forceps, haemostatic, Chaput",Mandatory,ESUR - Surgical Instruments
nom_906,3,"FOAE - Forceps, Haemostatic, Kelly",Mandatory,ESUR - Surgical Instruments
nom_907,3,"FOAH - Forceps, haemostatic, Halsted",Mandatory,ESUR - Surgical Instruments
nom_908,3,"FOAK - Forceps, haemostatic, Kocher",Mandatory,ESUR - Surgical Instruments
nom_909,3,"FOAM - Forceps, haemostatic, Mixter",Mandatory,ESUR - Surgical Instruments
nom_910,3,"FOAP - Forceps, haemostatic, Pean",Mandatory,ESUR - Surgical Instruments
nom_911,3,"FOAR - Foetus, articulated",Mandatory,ETMA - Training Mannequins
nom_912,3,"FOBH - Forceps, bone holding",Mandatory,ESUR - Surgical Instruments
nom_913,3,"FOBL - Forceps, Bone Cutting, Liston",Mandatory,ESUR - Surgical Instruments
nom_914,3,FOBR - Forceps Of Brucelle,Mandatory,ELAE - Laboratory Equipment
nom_915,3,"FOCU - forceps, Cutter",Mandatory,ESUR - Surgical Instruments
nom_916,3,"FODC - Forceps, Dressing, Cheron",Mandatory,ESUR - Surgical Instruments
nom_917,3,"FODD - Forceps, dressing, delicate",Mandatory,ESUR - Surgical Instruments
nom_918,3,FODE - Forceps Dental,Mandatory,ESUD - Dental Surgical Instruments
nom_919,3,"FODR - Forceps, Dressing",Mandatory,ESUR - Surgical Instruments
nom_920,3,"FODV - Forceps, vascular",Mandatory,ESUR - Surgical Instruments
nom_921,3,FOET - Foetus,Mandatory,ETPO - Training Posters
nom_922,3,FOHA - Forceps Of Halstead,Mandatory,ESUO - Ophtalmic Surgical Instruments
nom_923,3,"FOHG - Forceps, hysterectomy, Glenner",Mandatory,ESUR - Surgical Instruments
nom_924,3,"FOIB - Forceps, intestinal Babcock",Mandatory,ESUR - Surgical Instruments
nom_925,3,"FOID - Forceps, Intestinal, Doyen",Mandatory,ESUR - Surgical Instruments
nom_926,3,FOLA - Folic Acid,Mandatory,DORA - Oral Drugs
nom_927,3,FOLC - Calcium folinate,Mandatory,DORA - Oral Drugs
nom_928,3,FOLD - Folder,Mandatory,ASTA - Stationery
nom_929,3,"FOLE - Forceps, Lester",Mandatory,ESUO - Ophtalmic Surgical Instruments
nom_930,3,FOMA - Forceps Of Magill,Mandatory,EANE - Anaesthesia
nom_931,3,FOME - Forceps of Meriam,Mandatory,ESUD - Dental Surgical Instruments
nom_932,3,FOMU - Forceps Of Muzeux,Mandatory,ESUR - Surgical Instruments
nom_933,3,"FOOB - Food Aid, Book",Mandatory,L046 - Food Aid
nom_934,3,"FOOB - Forceps, Obstetrical",Mandatory,ESUR - Surgical Instruments
nom_935,3,"FOOG - Food, Guide",Mandatory,L046 - Food Aid
nom_936,3,FOPA - Forceps Of Paufique,Mandatory,ESUO - Ophtalmic Surgical Instruments
nom_937,3,"FOPF - Forceps, Peritoneal, Faure",Mandatory,ESUR - Surgical Instruments
nom_938,3,"FOPO - Forceps, Tenaculum, Pozzi",Mandatory,ESUR - Surgical Instruments
nom_939,3,FORK - Fork,Mandatory,PCOO - Cooking
nom_940,3,FORO - Formaldehyd Commercial,Mandatory,SLAS - Laboratory Reagents
nom_941,3,"FORS - Fork, knife and spoon set",Mandatory,PCOO - Cooking
nom_942,3,FOSF - Fosfomycin,Mandatory,DORA - Oral Drugs
nom_943,3,FOST - Suture Tightening Forceps,Mandatory,ESUO - Ophtalmic Surgical Instruments
nom_944,3,"FOTA - Forceps, tissue, Allis",Mandatory,ESUR - Surgical Instruments
nom_945,3,"FOTC - Forceps, Tissue, Collin",Mandatory,ESUR - Surgical Instruments
nom_946,3,"FOTD - Forceps, Tissue, Duval",Mandatory,ESUR - Surgical Instruments
nom_947,3,"FOTI - Forceps, Tissue",Mandatory,ESUR - Surgical Instruments
nom_948,3,FOVA - Foetus for vacuum delivery,Mandatory,ETMA - Training Mannequins
nom_949,3,"FPAC - Freight, packing list",Mandatory,ALST - Logistic Stationery
nom_950,3,FREE - Freezer,Mandatory,PCOL - Cold Chain
nom_951,3,FRIB - Blood bank refrigerator,Mandatory,PCOL - Cold Chain
nom_952,3,FRID - Refrigerator,Mandatory,PCOL - Cold Chain
nom_953,3,FRIF - Refrigerator/freezer,Mandatory,PCOL - Cold Chain
nom_954,3,FRIS - Solar refrigerator,Mandatory,PCOL - Cold Chain
nom_955,3,FRUI - Fruit,Mandatory,AFOO - Food For Msf Staff
nom_956,3,"FTDA - Forceps, tissue, delicate, Adson",Mandatory,ESUR - Surgical Instruments
nom_957,3,FUCB - Basic Fuchsin,Mandatory,SLAS - Laboratory Reagents
nom_958,3,FUCG - Fuchia,Mandatory,L044 - Data Processing
nom_959,3,"FUCK - Fuchsin, Kinyoun",Mandatory,SLAS - Laboratory Reagents
nom_960,3,"FUCZ - Fuchsin, Ziehl",Mandatory,SLAS - Laboratory Reagents
nom_961,3,FUEL - Fuel,Mandatory,TVEC - Vehicles Consumables
nom_962,3,"FUNG - Funnel, glass",Mandatory,ELAE - Laboratory Equipment
nom_963,3,FUNM - Funnel with water retention filter,Mandatory,TVEA - Vehicles Accessories
nom_964,3,FUNN - Funnel,Mandatory,ELAE - Laboratory Equipment
nom_965,3,FUNN - Funnel,Mandatory,TVEA - Vehicles Accessories
nom_966,3,"FUPL - Funnel, plastic, large stem",Mandatory,ELAE - Laboratory Equipment
nom_967,3,FURO - Furosemide,Mandatory,DINJ - Injectable Drugs
nom_968,3,FURO - Furosemide,Mandatory,DORA - Oral Drugs
nom_969,3,FUSF - Fork fuse for Toyota,Mandatory,TVEC - Vehicles Consumables
nom_970,3,FUSG - Glass fuse,Mandatory,PELE - Electricity
nom_971,3,"FVDB - Forceps, vascular",Mandatory,ESUR - Surgical Instruments
nom_972,3,"FWAY - Freight, waybill",Mandatory,ALST - Logistic Stationery
nom_973,3,GALI - Gallipot,Mandatory,ESUR - Surgical Instruments
nom_974,3,GANC - Ganciclovir,Mandatory,DINJ - Injectable Drugs
nom_975,3,GASD - Gas devices accessories,Mandatory,PCOL - Cold Chain
nom_976,3,GASK - Gasket,Mandatory,PHDW - Hardware
nom_977,3,GASK - Gasket,Mandatory,PX-- - Spare parts
nom_978,3,GASK - Gasket for DAVEY pump,Mandatory,PXDV - Spare Parts Davey
nom_979,3,GASK - Gasket for LISTER engine,Mandatory,PXLI - Spare Parts Lister
nom_980,3,GASK - Gasket for LOMBARDINI engine,Mandatory,PXLO - Spare Parts Lombardini
nom_981,3,GASK - Gasket for ROBIN engine,Mandatory,PXRO - Spare Parts Robin
nom_982,3,GAUG - Feeler gauge,Mandatory,PTOO - Tools
nom_983,3,GAUG - Gauge,Mandatory,TVEA - Vehicles Accessories
nom_984,3,GEN0 - Remarks on generators,Mandatory,PELE - Electricity
nom_985,3,GENB - Violet Gentian For Bacteriologie,Mandatory,SLAS - Laboratory Reagents
nom_986,3,GEND - Diesel generator,Mandatory,PELE - Electricity
nom_987,3,GENE - GENERATOR BAGS,Mandatory,SLAS - Laboratory Reagents
nom_988,3,GENF - Female genital organs,Mandatory,ETPO - Training Posters
nom_989,3,GENP - Petrol generator,Mandatory,PELE - Electricity
nom_990,3,GENP - Violet Gentian Carbolated,Mandatory,SLAS - Laboratory Reagents
nom_991,3,GENT - Gentamycine,Mandatory,DINJ - Injectable Drugs
nom_992,3,GENX - GeneXpert,Mandatory,DDGT - Diagnostic tests
nom_993,3,GENX - Genexpert,Mandatory,ELAE - Laboratory Equipment
nom_994,3,GIEM - Giemsa,Mandatory,SLAS - Laboratory Reagents
nom_995,3,GLAF - Fibreglass,Mandatory,PHDW - Hardware
nom_996,3,GLAS - Glass,Mandatory,CBUI - Building
nom_997,3,GLAS - Glass,Mandatory,PCOO - Cooking
nom_998,3,GLAS - Glasses,Mandatory,EMEQ - Medical Equipment
nom_999,3,"GLEN - Examination glove, nitrile",Mandatory,SMSU - Small Medical Supplies
nom_1000,3,GLIB - Glibenclamide,Mandatory,DORA - Oral Drugs
nom_1001,3,GLOC - Cleaning gloves,Mandatory,PHYG - Hygiene
nom_1002,3,"GLOE - Examination glove, latex",Mandatory,SMSU - Small Medical Supplies
nom_1003,3,GLOG - Gynaecological gloves,Mandatory,SMSU - Small Medical Supplies
nom_1004,3,GLOP - Protective gloves,Mandatory,SMSU - Small Medical Supplies
nom_1005,3,GLOS - Surgical gloves,Mandatory,SMSU - Small Medical Supplies
nom_1006,3,GLOV - Gloves,Mandatory,ALIF - Team Life
nom_1007,3,GLOV - Gloves,Mandatory,PSAF - Safety And Protective Equipment
nom_1008,3,GLUC - Glucose Hypertonic,Mandatory,DINJ - Injectable Drugs
nom_1009,3,GLUC - Glucosemeter,Mandatory,ELAE - Laboratory Equipment
nom_1010,3,GLUC - Glucosemeter (Nova),Mandatory,SLAS - Laboratory Reagents
nom_1011,3,GLUE - Glue,Mandatory,ASTA - Stationery
nom_1012,3,GLUE - Glue,Mandatory,CWAT - Water And Sanitation
nom_1013,3,GLUE - Glue,Mandatory,PHDW - Hardware
nom_1014,3,GLYC - Glycerol,Mandatory,SLAS - Laboratory Reagents
nom_1015,3,GLYT - Glycerine Trinitrate,Mandatory,DORA - Oral Drugs
nom_1016,3,GOGG - Goggles,Mandatory,PSAF - Safety And Protective Equipment
nom_1017,3,GOKI - LIST of EMERGENCY ITEMS,Mandatory,IEME - Emergency items list
nom_1018,3,GONS - Gonad shield,Mandatory,EDIM - Diagnostic Imaging equipment
nom_1019,3,GOWI - Isolation gown,Mandatory,ELIN - Linen And Protective Clothing
nom_1020,3,"GOWS - GOWN, SURGICAL",Mandatory,ELIN - Linen And Protective Clothing
nom_1021,3,GPSG - GPS (Garmin),Mandatory,PCOM - Communication
nom_1022,3,GRAM - Kit Gram Hucker,Mandatory,SLAS - Laboratory Reagents
nom_1023,3,GRAV - Gravel,Mandatory,CBUI - Building
nom_1024,3,GREA - Grease,Mandatory,TVEC - Vehicles Consumables
nom_1025,3,GREA - Greasing nipple,Mandatory,PHDW - Hardware
nom_1026,3,GREG - Grease gun,Mandatory,PTOO - Tools
nom_1027,3,GRID - X-ray grid,Mandatory,EDIM - Diagnostic Imaging equipment
nom_1028,3,GRIN - Grinder,Mandatory,PTOO - Tools
nom_1029,3,GRIS - Griseovulvine,Mandatory,DORA - Oral Drugs
nom_1030,3,GRIT - Grinding tool,Mandatory,PTOO - Tools
nom_1031,3,GUID - Guide,Mandatory,SMST - Medical Stationery
nom_1032,3,"GULK - Guide, liigature, Koenig",Mandatory,ESUR - Surgical Instruments
nom_1033,3,GUMB - Gum elastic bougie,Mandatory,EANE - Anaesthesia
nom_1034,3,GUMS - Gums,Mandatory,AFOO - Food For Msf Staff
nom_1035,3,GUNS - Silicone gun,Mandatory,PTOO - Tools
nom_1036,3,"GYNB - Gynaecology, Book",Mandatory,L009 - Gynaecology - Obstetrics
nom_1037,3,H76D - Toyota HZJ76 diesel,Mandatory,TTOY - Toyota Vehicles
nom_1038,3,H78D - Toyota HZJ78 diesel,Mandatory,TTOY - Toyota Vehicles
nom_1039,3,H79D - Toyota HZJ79 diesel,Mandatory,TTOY - Toyota Vehicles
nom_1040,3,H80D - Toyota HZJ80 diesel,Mandatory,TTOY - Toyota Vehicles
nom_1041,3,HACS - Hacksaw,Mandatory,PTOO - Tools
nom_1042,3,HAEM - HAEMOGLOBINOMETER,Mandatory,ELAE - Laboratory Equipment
nom_1043,3,HAEM - Haemoglobinometer,Mandatory,SLAS - Laboratory Reagents
nom_1044,3,HAIB - Hairbrush,Mandatory,PHYG - Hygiene
nom_1045,3,HALO - Halothane,Mandatory,DORA - Oral Drugs
nom_1046,3,HALP - Haloperidol,Mandatory,DINJ - Injectable Drugs
nom_1047,3,HALP - Haloperidol,Mandatory,DORA - Oral Drugs
nom_1048,3,HAMM - Hammer,Mandatory,PTOO - Tools
nom_1049,3,HAMR - Hammer For Reflexes,Mandatory,EMEQ - Medical Equipment
nom_1050,3,HANA - Checklist lab haemotology analyzers,Mandatory,ILAB - Laboratory checklists
nom_1051,3,HANA - Haematologic analyzer,Mandatory,ELAE - Laboratory Equipment
nom_1052,3,HANA - Haematologic analyzer,Mandatory,SLAS - Laboratory Reagents
nom_1053,3,HAND - Handle,Mandatory,ESUD - Dental Surgical Instruments
nom_1054,3,HAND - Handle,Mandatory,PHDW - Hardware
nom_1055,3,HAND - Handle,Mandatory,PPAC - Packing And Handling
nom_1056,3,HANG - Hanger,Mandatory,EDIM - Diagnostic Imaging equipment
nom_1057,3,HARH - Hard hat,Mandatory,PSAF - Safety And Protective Equipment
nom_1058,3,HARN - Harness,Mandatory,PSAF - Safety And Protective Equipment
nom_1059,3,HATL - Lined hat,Mandatory,ALIF - Team Life
nom_1060,3,HATS - Sun hat,Mandatory,ALIF - Team Life
nom_1061,3,HBBI - Helping babies breathe,Mandatory,ETPO - Training Posters
nom_1062,3,HBTE - Hepatitis B test,Mandatory,DDGT - Diagnostic tests
nom_1063,3,HCTE - Hepatitis C test,Mandatory,DDGT - Diagnostic tests
nom_1064,3,HDDE - External hard drive,Mandatory,ADAP - Data Processing
nom_1065,3,HDWR - Hardware,Mandatory,TVEM - Vehicles Modifications
nom_1066,3,HEAF - Fuel heater,Mandatory,CSHE - Shelters
nom_1067,3,HEAG - Gas heater,Mandatory,CSHE - Shelters
nom_1068,3,"HEAP - Heating pad, electrical",Mandatory,EHOE - Hospital Equipment
nom_1069,3,HEAR - Hearing protection,Mandatory,PSAF - Safety And Protective Equipment
nom_1070,3,HEAS - Space heater,Mandatory,CSHE - Shelters
nom_1071,3,HEAT - Heater,Mandatory,TVEM - Vehicles Modifications
nom_1072,3,HEBF - Isoniazid / Ethambutol Blister FDC,Mandatory,DORA - Oral Drugs
nom_1073,3,"HEFB - Haemorrhagic fever, Book",Mandatory,L003 - Viral Infectious Diseases
nom_1074,3,HEFD - Isoniazid / Ethambutol FDC,Mandatory,DORA - Oral Drugs
nom_1075,3,"HEFG - Haemorrhagic fever, guide",Mandatory,L003 - Viral Infectious Diseases
nom_1076,3,"HEFV - Haemorrhagic fever, Video",Mandatory,L003 - Viral Infectious Diseases
nom_1077,3,"HELB - Helminths, Book",Mandatory,L013 - Laboratory
nom_1078,3,HELM - Helmet,Mandatory,PIDE - Identification
nom_1079,3,HELM - Helmet,Mandatory,PSAF - Safety And Protective Equipment
nom_1080,3,HEPA - Heparin,Mandatory,DINJ - Injectable Drugs
nom_1081,3,HEPB - Hepatitis book,Mandatory,L003 - Viral Infectious Diseases
nom_1082,3,"HEXB - Health of expatriates, Book",Mandatory,L028 - Health Of Expatriates
nom_1083,3,"HEXD - Health of Expatriates, Digital Media",Mandatory,L028 - Health Of Expatriates
nom_1084,3,HEXG - Health expatriates,Mandatory,L052 - Security
nom_1085,3,"HEXG - Health of expatriates, Guide",Mandatory,L028 - Health Of Expatriates
